provider,category,ip_family,cidr,source_url,first_observed_at
atlassian.com,,ipv4,185.166.140.0/22,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.140.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.140.112/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.140.128/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.141.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.141.112/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.141.128/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.142.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.142.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.142.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.143.0/24,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.143.224/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,185.166.143.240/28,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv4,216.221.175.128/25,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3000::/36,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3200::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3200:2::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3200:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3204:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3204:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3204:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3208:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3208:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3208:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:320c::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:320c:1::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:320c:2::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3210:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3210:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3210:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3214:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3214:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3214:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3218::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3218:2::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3218:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:321c:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:321c:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:321c:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3224:3::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3224:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3224:5::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3228::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3228:1::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3228:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:322c::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:322c:1::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:322c:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3230::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3230:2::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:3230:4::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:32fd::/48,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:32fe::/48,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2401:1d80:32ff::/48,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da18:809:e04::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da18:809:e05::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da18:809:e06::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da1c:1e0:a204::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da1c:1e0:a205::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2406:da1c:1e0:a206::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f14:824:304::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f14:824:305::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f14:824:306::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f18:2146:e304::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f18:2146:e305::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f18:2146:e306::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f1c:cc5:2304::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2600:1f1c:cc5:2305::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d014:f99:dd04::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d014:f99:dd05::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d014:f99:dd06::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d018:34d:5804::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d018:34d:5805::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,,ipv6,2a05:d018:34d:5806::/64,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
atlassian.com,bitbucket,ipv4,3.216.235.48/32,https://ip-ranges.atlassian.com/,2026-09-15T06:04:01+00:00
